customer_id,age_group,region,product,tenure_months,lifetime_value,nps_score,churn_risk,acquisition_channel
CX01805,55+,Europe,Enterprise Plan,18,34053.21,8,Medium,In-Store
CX01806,46-55,North America,Pro Plan,32,822.61,8,Medium,Email
CX01807,26-35,Europe,Basic Plan,49,21884.74,4,Low,Email
CX01808,36-45,Europe,Pro Plan,50,5881.23,3,Low,Phone
CX01809,55+,Asia Pacific,Enterprise Plan,50,26754.78,1,High,Phone
CX01810,55+,Europe,Pro Plan,21,8241.19,6,Low,Mobile App
CX01811,55+,Europe,Enterprise Plan,34,49067.14,10,High,Email
CX01812,36-45,Europe,Enterprise Plan,31,46749.33,4,Medium,Mobile App
CX01813,36-45,Asia Pacific,Enterprise Plan,54,37388.09,7,Medium,Email
CX01814,55+,Latin America,Add-on Services,1,38230.03,6,Low,Email
CX01815,36-45,Europe,Add-on Services,50,14073.26,3,Low,In-Store
CX01816,36-45,Asia Pacific,Enterprise Plan,2,16431.37,6,Medium,Live Chat
CX01817,55+,Europe,Pro Plan,40,25395.7,4,Low,Website
CX01818,26-35,Europe,Enterprise Plan,47,24244.29,9,Medium,Website
CX01819,46-55,Latin America,Pro Plan,18,49353.0,9,Medium,Website
CX01820,18-25,North America,Enterprise Plan,18,27125.84,7,Medium,Website
CX01821,46-55,Europe,Basic Plan,21,48870.35,6,Low,Mobile App
CX01822,55+,Asia Pacific,Pro Plan,36,4856.26,3,Medium,Live Chat
CX01823,55+,Asia Pacific,Enterprise Plan,45,1581.66,1,High,In-Store
CX01824,36-45,Asia Pacific,Add-on Services,48,44286.97,2,Medium,Email
CX01825,26-35,Latin America,Enterprise Plan,22,10349.77,4,Medium,Live Chat
CX01826,18-25,Europe,Basic Plan,42,20833.56,6,Medium,Website
CX01827,55+,North America,Enterprise Plan,2,28502.87,0,High,Phone
CX01828,55+,Latin America,Enterprise Plan,37,17020.75,1,High,Website
CX01829,55+,North America,Basic Plan,35,8332.08,8,Low,Live Chat
CX01830,46-55,Europe,Basic Plan,50,34355.68,4,Medium,Email
CX01831,26-35,Asia Pacific,Basic Plan,12,32568.07,5,Medium,Live Chat
CX01832,46-55,North America,Add-on Services,37,15043.78,9,Medium,Website
CX01833,18-25,Europe,Enterprise Plan,28,7949.5,3,High,In-Store
CX01834,36-45,Latin America,Pro Plan,50,41165.48,5,High,Live Chat
CX01835,26-35,Europe,Pro Plan,14,15769.84,1,Low,Live Chat
CX01836,55+,North America,Pro Plan,35,17751.72,1,Medium,Phone
CX01837,26-35,Europe,Pro Plan,20,8582.8,4,Low,Mobile App
CX01838,36-45,North America,Pro Plan,57,44994.54,7,Low,Email
CX01839,18-25,Latin America,Pro Plan,25,2936.11,7,Medium,Mobile App
CX01840,26-35,Latin America,Basic Plan,6,48477.57,8,High,In-Store
CX01841,55+,North America,Pro Plan,49,10877.08,7,High,Live Chat
CX01842,36-45,Asia Pacific,Add-on Services,13,10911.21,1,High,Phone
CX01843,46-55,Asia Pacific,Basic Plan,30,1299.2,6,Medium,Email
CX01844,18-25,Asia Pacific,Enterprise Plan,20,41908.46,6,High,Phone
CX01845,26-35,North America,Add-on Services,57,23832.39,4,High,In-Store
CX01846,36-45,North America,Pro Plan,55,12825.41,9,Low,Mobile App
CX01847,55+,Europe,Pro Plan,45,23755.73,0,Low,Live Chat
CX01848,26-35,Asia Pacific,Enterprise Plan,40,21036.38,2,Medium,Mobile App
CX01849,26-35,Europe,Pro Plan,24,44014.33,1,Low,Website
CX01850,46-55,Europe,Enterprise Plan,26,31452.97,4,High,Phone
CX01851,18-25,North America,Enterprise Plan,2,44496.61,0,High,Mobile App
CX01852,46-55,North America,Add-on Services,49,30126.12,8,Low,Mobile App
CX01853,18-25,North America,Enterprise Plan,58,11523.63,6,Low,Website
CX01854,46-55,Latin America,Add-on Services,55,44958.1,7,Low,Live Chat
CX01855,18-25,Asia Pacific,Add-on Services,31,45027.68,4,Low,Phone
CX01856,55+,Asia Pacific,Basic Plan,31,24893.68,9,Low,Mobile App
CX01857,26-35,Europe,Pro Plan,15,33130.89,1,High,Email
CX01858,36-45,North America,Pro Plan,15,12908.2,10,Medium,Phone
CX01859,46-55,Asia Pacific,Pro Plan,21,21390.04,10,Low,Live Chat
CX01860,18-25,Latin America,Basic Plan,51,10295.86,2,Low,Mobile App
CX01861,18-25,Europe,Pro Plan,26,16465.35,9,Medium,Email
CX01862,36-45,Europe,Add-on Services,29,49638.59,7,High,Phone
CX01863,55+,Latin America,Basic Plan,48,14325.61,8,Medium,Phone
CX01864,26-35,Asia Pacific,Enterprise Plan,52,43662.57,8,Medium,In-Store
CX01865,18-25,Asia Pacific,Enterprise Plan,5,39206.74,6,High,Website
CX01866,55+,Europe,Basic Plan,15,48766.85,1,Low,Live Chat
CX01867,36-45,Europe,Enterprise Plan,20,22901.96,8,Low,Live Chat
CX01868,26-35,Latin America,Pro Plan,10,42080.63,3,Low,Mobile App
CX01869,36-45,Europe,Basic Plan,52,26891.23,8,Low,In-Store
CX01870,55+,Europe,Enterprise Plan,11,5456.83,2,High,In-Store
CX01871,55+,Europe,Pro Plan,35,47138.5,9,Medium,Mobile App
CX01872,36-45,North America,Add-on Services,19,19793.73,8,Medium,Email
CX01873,46-55,Asia Pacific,Pro Plan,47,46938.09,0,Low,Phone
CX01874,55+,Asia Pacific,Pro Plan,60,36806.29,9,Low,Website
CX01875,46-55,Europe,Pro Plan,31,41210.84,3,Medium,Mobile App
CX01876,46-55,Latin America,Pro Plan,16,41799.29,1,Low,Phone
CX01877,26-35,Latin America,Basic Plan,47,37112.92,10,Low,Mobile App
CX01878,46-55,Europe,Enterprise Plan,49,16709.74,10,Low,Live Chat
CX01879,36-45,North America,Add-on Services,15,33190.86,4,Low,Live Chat
CX01880,55+,Latin America,Pro Plan,5,44071.23,5,Medium,Website
CX01881,46-55,Asia Pacific,Basic Plan,41,23593.02,9,Low,In-Store
CX01882,46-55,Asia Pacific,Pro Plan,34,5600.98,9,High,Phone
CX01883,26-35,Latin America,Add-on Services,27,3304.3,1,Medium,In-Store
CX01884,36-45,Asia Pacific,Enterprise Plan,27,33515.43,4,Medium,Website
CX01885,18-25,North America,Add-on Services,16,29496.31,3,High,Email
CX01886,36-45,North America,Add-on Services,36,30528.71,9,Medium,Live Chat
CX01887,55+,Latin America,Basic Plan,39,5835.99,10,Low,Live Chat
CX01888,18-25,North America,Pro Plan,24,29216.04,9,Medium,Email
CX01889,18-25,Asia Pacific,Add-on Services,55,23306.78,8,Low,Email
CX01890,46-55,North America,Pro Plan,37,9446.52,10,Medium,Website
CX01891,36-45,Latin America,Basic Plan,47,23102.85,4,Medium,In-Store
CX01892,36-45,Asia Pacific,Pro Plan,18,22577.35,0,Medium,Email
CX01893,36-45,Europe,Pro Plan,36,38655.04,8,High,Phone
CX01894,46-55,Asia Pacific,Pro Plan,55,25241.9,1,Medium,Phone
CX01895,55+,Europe,Enterprise Plan,54,15638.84,1,High,Email
CX01896,36-45,Latin America,Pro Plan,49,19443.47,4,High,Email
CX01897,36-45,Asia Pacific,Add-on Services,58,18392.43,2,Low,Phone
CX01898,18-25,North America,Pro Plan,38,15871.12,8,High,In-Store
CX01899,55+,Asia Pacific,Pro Plan,26,31114.31,1,Low,Website
CX01900,18-25,Latin America,Enterprise Plan,10,35936.46,8,Medium,Email
CX01901,26-35,Latin America,Basic Plan,55,47825.71,4,High,Live Chat
CX01902,18-25,Asia Pacific,Pro Plan,29,41393.63,3,High,Mobile App
CX01903,36-45,North America,Add-on Services,15,41745.77,3,Low,Mobile App
CX01904,46-55,Europe,Pro Plan,1,15191.26,0,High,Email
CX01905,46-55,Latin America,Pro Plan,27,9709.87,8,High,Email
CX01906,55+,Latin America,Enterprise Plan,46,39941.47,5,Medium,Email
CX01907,36-45,Asia Pacific,Pro Plan,21,27248.27,1,High,Mobile App
CX01908,36-45,Europe,Pro Plan,7,49060.05,8,High,Email
CX01909,55+,Asia Pacific,Basic Plan,52,41401.54,3,High,Phone
CX01910,55+,Europe,Add-on Services,18,28925.83,0,Medium,Live Chat
CX01911,46-55,Latin America,Add-on Services,5,47681.62,2,Low,Live Chat
CX01912,46-55,North America,Enterprise Plan,31,43445.07,2,Low,In-Store
CX01913,36-45,North America,Enterprise Plan,37,12974.6,0,High,Live Chat
CX01914,46-55,Latin America,Pro Plan,26,11152.6,7,Medium,Live Chat
CX01915,36-45,Asia Pacific,Pro Plan,37,40021.61,8,Medium,Mobile App
CX01916,55+,Asia Pacific,Basic Plan,40,3122.06,5,High,Website
CX01917,18-25,North America,Add-on Services,47,8479.76,3,Low,Live Chat
CX01918,26-35,Europe,Basic Plan,42,46476.9,1,Medium,Website
CX01919,18-25,Latin America,Add-on Services,52,20674.92,7,Low,Phone
CX01920,26-35,North America,Enterprise Plan,23,9281.84,6,Medium,Email
CX01921,18-25,Europe,Enterprise Plan,26,10430.06,5,High,In-Store
CX01922,18-25,Asia Pacific,Add-on Services,49,5154.38,4,Low,Live Chat
CX01923,18-25,North America,Enterprise Plan,7,8841.4,8,Low,Website
CX01924,36-45,Latin America,Enterprise Plan,2,40101.89,9,High,Phone
CX01925,18-25,Europe,Pro Plan,41,31233.18,2,High,Mobile App
CX01926,36-45,North America,Pro Plan,39,19021.33,2,Medium,In-Store
CX01927,26-35,Europe,Add-on Services,2,31293.09,8,Low,Phone
CX01928,36-45,North America,Enterprise Plan,44,9430.63,8,Low,Website
CX01929,46-55,Europe,Pro Plan,40,46039.96,7,High,Live Chat
CX01930,46-55,Latin America,Basic Plan,43,27945.86,5,Low,Phone
CX01931,26-35,Europe,Add-on Services,13,39805.67,0,Medium,Website
CX01932,46-55,North America,Basic Plan,43,32912.8,8,High,Live Chat
CX01933,55+,Latin America,Pro Plan,19,16355.66,7,Low,Phone
CX01934,46-55,Latin America,Add-on Services,25,4578.25,0,Medium,Website
CX01935,36-45,Latin America,Add-on Services,20,25131.92,4,High,In-Store
CX01936,18-25,North America,Pro Plan,6,15702.43,9,High,Live Chat
CX01937,55+,Europe,Enterprise Plan,48,2873.82,0,Low,Phone
CX01938,46-55,Europe,Enterprise Plan,35,3095.55,10,Medium,In-Store
CX01939,55+,Europe,Enterprise Plan,44,35109.56,3,Low,Email
CX01940,26-35,Europe,Enterprise Plan,5,35844.71,7,Low,Live Chat
CX01941,55+,North America,Basic Plan,60,19383.69,1,Medium,Website
CX01942,26-35,Asia Pacific,Pro Plan,25,41415.32,5,Medium,Website
CX01943,26-35,Europe,Pro Plan,40,33592.37,6,High,Live Chat
CX01944,36-45,Europe,Enterprise Plan,27,34668.92,6,Medium,Email
CX01945,36-45,Europe,Add-on Services,17,30206.42,10,High,Email
CX01946,18-25,Latin America,Pro Plan,43,34630.22,1,High,Website
CX01947,18-25,Europe,Add-on Services,5,9576.25,5,Low,In-Store
CX01948,36-45,Latin America,Enterprise Plan,35,14678.73,9,Medium,Website
CX01949,18-25,Latin America,Pro Plan,6,27960.12,7,Low,Mobile App
CX01950,55+,North America,Add-on Services,31,5912.52,3,Low,Email
CX01951,26-35,North America,Basic Plan,16,22079.46,5,Medium,In-Store
CX01952,26-35,Latin America,Basic Plan,43,46713.97,3,Low,In-Store
CX01953,36-45,North America,Basic Plan,10,17396.7,4,Low,Phone
CX01954,46-55,Europe,Basic Plan,26,19311.7,4,High,Website
CX01955,26-35,Europe,Pro Plan,22,33071.6,7,Low,Email
CX01956,18-25,Europe,Enterprise Plan,36,8474.35,8,Medium,Website
CX01957,18-25,North America,Add-on Services,34,26946.55,9,High,Mobile App
CX01958,36-45,Asia Pacific,Basic Plan,10,45125.22,10,Low,Website
CX01959,46-55,North America,Basic Plan,53,19682.6,9,Low,Mobile App
CX01960,18-25,North America,Basic Plan,42,41287.92,7,High,In-Store
CX01961,46-55,Asia Pacific,Add-on Services,29,45556.93,3,High,Email
CX01962,55+,Asia Pacific,Enterprise Plan,41,23021.72,2,Medium,Live Chat
CX01963,36-45,Europe,Pro Plan,19,32036.11,2,Medium,Phone
CX01964,26-35,Asia Pacific,Basic Plan,28,40369.8,2,Low,Email
CX01965,46-55,Europe,Add-on Services,9,42086.7,5,Low,Email
CX01966,46-55,Latin America,Add-on Services,47,22889.43,6,Medium,Phone
CX01967,36-45,Asia Pacific,Add-on Services,9,36303.73,3,Low,Mobile App
CX01968,26-35,Europe,Enterprise Plan,58,23437.11,6,Medium,In-Store
CX01969,36-45,Europe,Add-on Services,10,23776.51,8,High,Email
CX01970,36-45,Latin America,Basic Plan,13,11250.32,8,Low,In-Store
CX01971,46-55,Latin America,Pro Plan,29,1679.85,3,Medium,Live Chat
CX01972,26-35,Asia Pacific,Pro Plan,42,20392.89,3,Low,Email
CX01973,36-45,Latin America,Pro Plan,56,37054.05,7,Medium,Live Chat
CX01974,55+,North America,Basic Plan,51,3735.27,0,Low,Website
CX01975,36-45,North America,Enterprise Plan,60,45139.29,3,High,Mobile App
CX01976,26-35,Asia Pacific,Basic Plan,24,31349.97,5,High,Email
CX01977,46-55,Asia Pacific,Pro Plan,19,15510.4,8,Low,Mobile App
CX01978,26-35,Latin America,Basic Plan,35,45556.46,6,Low,Live Chat
CX01979,55+,Latin America,Enterprise Plan,45,42475.74,3,Low,In-Store
CX01980,26-35,Latin America,Basic Plan,49,2449.23,6,Medium,Email
CX01981,46-55,Europe,Basic Plan,38,34562.01,5,Medium,Live Chat
CX01982,55+,Europe,Add-on Services,58,1482.91,7,High,Live Chat
CX01983,36-45,Asia Pacific,Basic Plan,57,18813.42,2,Low,Live Chat
CX01984,36-45,Latin America,Pro Plan,8,49648.39,10,Low,In-Store
CX01985,36-45,Asia Pacific,Basic Plan,23,30339.22,7,Low,Live Chat
CX01986,55+,Latin America,Pro Plan,24,42637.01,3,High,Phone
CX01987,55+,North America,Add-on Services,21,45337.92,0,High,Mobile App
CX01988,36-45,Asia Pacific,Add-on Services,28,17207.13,4,High,In-Store
CX01989,46-55,North America,Enterprise Plan,36,2053.0,9,Low,In-Store
CX01990,55+,North America,Enterprise Plan,25,10382.3,7,Medium,Email
CX01991,18-25,Asia Pacific,Add-on Services,22,18656.3,8,Medium,Email
CX01992,36-45,Europe,Enterprise Plan,47,13448.6,3,Medium,Phone
CX01993,36-45,North America,Add-on Services,59,33754.49,10,Medium,Live Chat
CX01994,18-25,North America,Pro Plan,52,38222.14,3,Low,Mobile App
CX01995,36-45,North America,Pro Plan,37,40172.12,1,Low,Website
CX01996,18-25,Asia Pacific,Basic Plan,10,29346.37,7,High,Phone
CX01997,18-25,North America,Basic Plan,46,7366.39,1,Low,Website
CX01998,18-25,North America,Add-on Services,51,34437.25,3,Low,In-Store
CX01999,18-25,Latin America,Enterprise Plan,41,26702.01,7,Low,In-Store
CX02000,46-55,Europe,Add-on Services,19,36712.45,9,Low,Email
CX02001,26-35,North America,Basic Plan,12,48722.42,4,Low,Live Chat
CX02002,55+,Europe,Basic Plan,45,38202.49,3,Low,Phone
CX02003,26-35,Europe,Add-on Services,41,41884.0,4,High,Email
CX02004,55+,Asia Pacific,Pro Plan,28,12922.02,5,High,Mobile App
CX02005,55+,North America,Enterprise Plan,19,37837.71,1,Low,Website
CX02006,46-55,Asia Pacific,Basic Plan,40,37904.68,6,Low,In-Store
CX02007,46-55,North America,Basic Plan,21,29612.86,5,High,In-Store
CX02008,55+,North America,Enterprise Plan,47,42066.4,7,Medium,In-Store
CX02009,46-55,Asia Pacific,Add-on Services,20,38288.92,5,High,In-Store
CX02010,26-35,Europe,Pro Plan,3,34697.8,6,Medium,Email
CX02011,36-45,Latin America,Add-on Services,56,45004.93,7,Low,Mobile App
CX02012,46-55,Latin America,Basic Plan,56,7401.89,5,Medium,In-Store
CX02013,26-35,Latin America,Enterprise Plan,1,22001.87,10,Low,Mobile App
CX02014,55+,Europe,Pro Plan,7,1311.27,7,Low,Phone
CX02015,36-45,Europe,Basic Plan,32,19915.48,4,High,Phone
CX02016,26-35,Europe,Add-on Services,39,36324.6,6,Medium,Mobile App
CX02017,46-55,North America,Enterprise Plan,7,3811.85,5,High,Email
CX02018,55+,Asia Pacific,Pro Plan,16,26178.75,7,Low,Email
CX02019,46-55,North America,Enterprise Plan,41,8350.82,10,Medium,In-Store
CX02020,55+,Latin America,Basic Plan,39,6906.69,4,Medium,In-Store
CX02021,36-45,Europe,Enterprise Plan,37,48536.32,1,Low,Email
CX02022,36-45,Latin America,Pro Plan,14,47256.55,3,Medium,In-Store
CX02023,46-55,Asia Pacific,Enterprise Plan,37,39793.99,3,Low,Phone
CX02024,55+,Europe,Pro Plan,53,41073.02,7,High,Email
CX02025,18-25,Asia Pacific,Basic Plan,25,37634.52,9,Medium,Website
CX02026,55+,Latin America,Add-on Services,39,45071.31,4,Low,Email
CX02027,46-55,Europe,Enterprise Plan,46,7582.63,0,Medium,Mobile App
CX02028,26-35,North America,Enterprise Plan,23,41329.42,7,High,Mobile App
CX02029,36-45,Asia Pacific,Add-on Services,21,30436.17,8,Low,In-Store
CX02030,26-35,North America,Enterprise Plan,47,3497.87,3,High,Live Chat
CX02031,36-45,Europe,Add-on Services,28,35181.98,0,Medium,Phone
CX02032,26-35,Europe,Enterprise Plan,2,1926.65,10,Medium,Website
CX02033,36-45,Latin America,Pro Plan,29,31481.55,8,Low,Live Chat
CX02034,46-55,Asia Pacific,Basic Plan,60,14040.83,4,Low,In-Store
CX02035,55+,Latin America,Enterprise Plan,11,29530.78,5,Low,Website
CX02036,18-25,Asia Pacific,Add-on Services,24,7516.77,6,High,Website
CX02037,46-55,Asia Pacific,Add-on Services,12,16667.22,0,High,Phone
CX02038,36-45,North America,Basic Plan,47,36004.88,2,Medium,Website
CX02039,18-25,Europe,Pro Plan,7,26377.64,3,Low,Phone
CX02040,36-45,Asia Pacific,Basic Plan,27,17506.87,1,Medium,Email
CX02041,55+,North America,Add-on Services,42,39591.57,2,High,Website
CX02042,26-35,Latin America,Pro Plan,8,38256.82,4,Low,Mobile App
CX02043,18-25,North America,Basic Plan,42,42223.21,3,Medium,Website
CX02044,18-25,Europe,Pro Plan,10,47743.84,2,High,Phone
CX02045,36-45,Latin America,Add-on Services,2,25757.22,4,Medium,Website
CX02046,46-55,North America,Basic Plan,13,29688.6,3,Low,Live Chat
CX02047,46-55,North America,Enterprise Plan,45,4491.06,5,High,Mobile App
CX02048,46-55,Europe,Pro Plan,35,863.82,10,High,Live Chat
CX02049,36-45,Asia Pacific,Enterprise Plan,33,19726.78,3,High,Phone
CX02050,36-45,Europe,Enterprise Plan,58,13386.92,1,High,Phone
CX02051,46-55,North America,Add-on Services,39,48402.87,10,High,Email
CX02052,26-35,Europe,Basic Plan,3,19678.88,1,High,Mobile App
CX02053,26-35,Asia Pacific,Pro Plan,57,29866.28,4,Medium,Email
CX02054,18-25,Europe,Enterprise Plan,14,25799.42,4,Low,Mobile App
CX02055,26-35,Asia Pacific,Pro Plan,32,47366.36,6,High,Phone
CX02056,46-55,Latin America,Pro Plan,59,24838.27,8,High,Phone
CX02057,26-35,North America,Basic Plan,57,513.4,0,High,Website
CX02058,18-25,Asia Pacific,Basic Plan,20,22530.5,9,Low,Website
CX02059,18-25,Asia Pacific,Pro Plan,42,9943.88,6,High,Phone
CX02060,18-25,Asia Pacific,Add-on Services,42,1608.53,0,Low,Phone
CX02061,26-35,Asia Pacific,Add-on Services,60,46646.16,3,Low,In-Store
CX02062,18-25,Latin America,Pro Plan,1,6073.04,3,Medium,Live Chat
CX02063,55+,Asia Pacific,Enterprise Plan,2,35292.4,7,Low,In-Store
CX02064,26-35,Europe,Basic Plan,26,34061.95,0,Low,Email
CX02065,46-55,Latin America,Add-on Services,12,48658.9,9,Low,In-Store
CX02066,18-25,Asia Pacific,Enterprise Plan,47,24218.97,4,Low,In-Store
CX02067,36-45,Europe,Pro Plan,45,22675.46,0,High,Website
CX02068,55+,Latin America,Add-on Services,51,11960.28,0,Medium,Phone
CX02069,18-25,Asia Pacific,Add-on Services,53,23887.52,2,Medium,In-Store
CX02070,36-45,Europe,Enterprise Plan,48,32146.05,6,Low,Live Chat
CX02071,46-55,Asia Pacific,Add-on Services,23,38482.01,2,High,Email
CX02072,55+,Latin America,Enterprise Plan,28,4779.06,4,Low,Phone
CX02073,36-45,Latin America,Add-on Services,49,27190.98,10,Low,Website
CX02074,36-45,Europe,Enterprise Plan,35,31818.52,2,High,Mobile App
CX02075,26-35,Latin America,Basic Plan,53,21239.32,1,High,Live Chat
CX02076,18-25,North America,Basic Plan,17,46758.01,10,Low,In-Store
CX02077,26-35,Asia Pacific,Add-on Services,8,16611.62,5,High,Email
CX02078,55+,Latin America,Pro Plan,37,17881.15,6,High,Website
CX02079,26-35,Latin America,Pro Plan,54,34850.17,3,High,Website
CX02080,55+,North America,Add-on Services,10,45834.26,4,Low,Email
CX02081,36-45,Europe,Basic Plan,53,9954.83,0,Low,Phone
CX02082,18-25,Europe,Pro Plan,53,38915.36,1,Low,Phone
CX02083,46-55,North America,Add-on Services,23,33248.46,0,High,Live Chat
CX02084,36-45,Asia Pacific,Add-on Services,24,10818.2,6,High,Live Chat
CX02085,46-55,North America,Add-on Services,3,25249.74,5,Low,Phone
CX02086,46-55,Latin America,Basic Plan,28,34585.26,9,Medium,In-Store
CX02087,46-55,North America,Add-on Services,3,48157.03,1,Medium,Phone
CX02088,55+,North America,Basic Plan,16,36351.79,10,Low,Email
CX02089,46-55,Asia Pacific,Pro Plan,39,49208.01,0,Medium,Phone
CX02090,55+,Latin America,Pro Plan,40,20825.05,0,High,Mobile App
CX02091,55+,North America,Add-on Services,5,25352.59,7,Medium,In-Store
CX02092,55+,Latin America,Basic Plan,17,29490.22,8,Medium,Mobile App
CX02093,46-55,Asia Pacific,Pro Plan,3,14869.19,5,Medium,Website
CX02094,26-35,North America,Pro Plan,31,24569.25,0,Medium,In-Store
CX02095,26-35,Latin America,Basic Plan,20,9542.55,5,High,Live Chat
CX02096,46-55,Europe,Add-on Services,52,35188.61,1,Low,Mobile App
CX02097,26-35,Europe,Basic Plan,29,25059.21,6,Low,In-Store
CX02098,55+,Asia Pacific,Basic Plan,27,23946.07,4,Medium,Live Chat
CX02099,46-55,North America,Basic Plan,6,13507.39,10,Medium,Email
CX02100,46-55,Europe,Pro Plan,8,1693.41,1,High,Mobile App
CX02101,26-35,Latin America,Enterprise Plan,36,13518.83,1,High,Mobile App
CX02102,55+,Latin America,Basic Plan,36,2467.91,3,Low,Phone
CX02103,26-35,Latin America,Basic Plan,24,3469.7,0,Low,Live Chat
CX02104,36-45,North America,Enterprise Plan,57,40667.36,5,Low,Email
CX02105,26-35,Europe,Add-on Services,31,24197.35,1,Low,Email
CX02106,55+,North America,Pro Plan,43,6784.3,8,Low,Website
CX02107,46-55,North America,Pro Plan,16,31533.58,6,High,Phone
CX02108,26-35,Asia Pacific,Add-on Services,4,37742.36,0,Medium,Email
CX02109,18-25,Europe,Enterprise Plan,26,22766.5,3,High,Mobile App
CX02110,46-55,Latin America,Pro Plan,16,30149.45,4,Medium,Website
CX02111,46-55,North America,Add-on Services,5,28303.49,2,High,Website
CX02112,36-45,Asia Pacific,Add-on Services,18,23493.1,5,Medium,Live Chat
CX02113,55+,Asia Pacific,Enterprise Plan,55,47450.55,8,Medium,Email
CX02114,55+,Europe,Add-on Services,22,5003.89,7,Medium,Live Chat
CX02115,55+,North America,Enterprise Plan,41,13776.48,4,Medium,Live Chat
CX02116,55+,Europe,Enterprise Plan,60,45337.64,3,High,Mobile App
CX02117,36-45,Asia Pacific,Pro Plan,53,17082.42,10,Medium,Phone
CX02118,36-45,Latin America,Pro Plan,50,30846.16,2,High,Phone
CX02119,26-35,Asia Pacific,Enterprise Plan,14,40002.52,9,High,Mobile App
CX02120,18-25,Asia Pacific,Pro Plan,14,30107.5,10,Medium,Mobile App
CX02121,46-55,Asia Pacific,Pro Plan,26,24474.99,4,High,Email
